time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,6.343475255791933,1.8162009993206025,18.41633677181645,0.1349080875125077,5.804641086864155,0.0,6.752340697874327,2.1121376952822284,3.6159619280009747,-0.03961330300735134,-0.09404202713030453,0.0,470.98122071092007,472.0412546969998,471.1720327574768,471.02697304775046
3.0600000000000023,6.755067274554635,1.944699571051375,18.629517831745893,0.13260207457783668,5.799166827060116,0.0,6.967414879411823,2.1709206319773875,3.490009924280592,-0.03617323843128331,-0.08615157774903733,0.0,421.132649419829,421.80726229946686,420.2793841154116,420.57670380617157
3.1200000000000023,7.179816406824225,2.076743354499587,18.835605258213498,0.13042370217484844,5.794267918385579,0.0,7.190817499265123,2.2303084513365166,3.379441655398249,-0.03657341574776626,-0.07389863800796329,0.0,425.6115996257841,426.6534925509755,427.66339730717846,427.62865065403264
3.1800000000000024,7.618470072417386,2.2124317466077352,19.03600682815242,0.1289367711074565,5.791121136430419,0.0,7.430698082305208,2.2924140729667855,3.3003732685198868,-0.008004210466024364,-0.027497383359708,0.0,436.21590225238157,440.0720162399809,438.28577494497756,440.65416802309073
3.2400000000000024,8.07165866545314,2.3518621517374556,19.23201902645279,0.12817837008559074,5.789012445058287,0.0,7.675125146872868,2.3551374565201786,3.2331620932930347,-0.024059442231452816,-0.0583853427464639,0.0,445.6042243603846,443.0706383338324,443.41175271539265,442.0905926394219
3.3000000000000025,8.53964280784802,2.495074525290079,19.424345496536088,0.1270188388989988,5.7859589367639845,0.0,7.923945608820298,2.4184008764597107,3.177364721053929,-0.011229999475830255,-0.03903105977164026,0.0,447.2160733893393,448.7884078987414,448.0120169973473,449.05422333183583
3.3600000000000025,9.022468723232478,2.6420458659357973,19.613259729157313,0.1260498650215771,5.783910162061293,0.0,8.169754697619394,2.4804868199955483,3.1195025970296677,-0.028462781435402908,-0.025830604709735274,0.0,447.00392550605125,448.0781215326791,449.73481616777246,448.33655724129443
3.4200000000000026,9.522192953909311,2.793224289259042,19.80275270481081,0.12494331765969768,5.782427467984455,0.0,8.4867355445424,2.5584651027247443,3.1958846645014587,-0.0035677815706465204,-0.02256274489016228,0.0,495.0284091482757,495.26884724147976,493.4994947736575,495.33410170530425
3.4800000000000026,10.037680072629163,2.948330362386968,19.991082951082433,0.12497386650219511,5.781030441486914,0.0,8.695758610334098,2.611689755098647,3.081925569544427,0.007620433455116097,-0.024766122490945664,0.0,430.74551974892717,430.55902358104566,430.4191858309807,431.3652916632842
3.5400000000000027,10.565639762557382,3.1066267447591485,20.172628181938634,0.1254900152911782,5.779204159869828,0.0,8.902488443433825,2.6648462003426703,2.969690106846331,0.01049761754422753,-0.045289218642683274,0.0,431.9434922511927,430.20831280447385,430.9977553829072,431.2408133537538
